 time            v(vin)          v(vinp)         v(vinn)         v(voutp)        v(voutn)        v(vout)        
 3.03904576e-05 -7.15009306e-01  1.05000000e+00  4.50000000e-01  1.07253892e+00  4.62033495e-01  6.10505425e-01 
 3.03906250e-05 -7.14979530e-01  1.50000000e+00  2.22044605e-16  1.07254557e+00  4.62028597e-01  6.10516976e-01 
 3.03906696e-05 -7.14971588e-01  1.50000000e+00  2.22044605e-16  1.07254735e+00  4.62027292e-01  6.10520054e-01 
 3.03907589e-05 -7.14955701e-01  1.50000000e+00  2.22044605e-16  1.07255089e+00  4.62024681e-01  6.10526211e-01 
 3.03909375e-05 -7.14923916e-01  1.50000000e+00  2.22044605e-16  1.07255798e+00  4.62019462e-01  6.10538519e-01 
 3.03912946e-05 -7.14860304e-01  1.50000000e+00  2.22044605e-16  1.07257215e+00  4.62009034e-01  6.10563113e-01 
 3.03918781e-05 -7.14756259e-01  1.50000000e+00  2.22044605e-16  1.07259526e+00  4.61992022e-01  6.10603235e-01 
 3.03926186e-05 -7.14624005e-01  1.50000000e+00  2.22044605e-16  1.07262452e+00  4.61970476e-01  6.10654045e-01 
 3.03939161e-05 -7.14391661e-01  1.50000000e+00  2.22044605e-16  1.07267565e+00  4.61932833e-01  6.10742816e-01 
 3.03950893e-05 -7.14180958e-01  1.50000000e+00  2.22044605e-16  1.07272171e+00  4.61898920e-01  6.10822786e-01 
 3.03951451e-05 -7.14170920e-01  1.35000000e+00  1.50000000e-01  1.07272389e+00  4.61897310e-01  6.10826582e-01 
 3.03952567e-05 -7.14150840e-01  1.05000000e+00  4.50000000e-01  1.07272827e+00  4.61894090e-01  6.10834175e-01 
 3.03954799e-05 -7.14110665e-01  4.50000000e-01  1.05000000e+00  1.07273701e+00  4.61887654e-01  6.10849352e-01 
 3.03956473e-05 -7.14080518e-01 -0.00000000e+00  1.50000000e+00  1.07274356e+00  4.61882830e-01  6.10860729e-01 
 3.03956920e-05 -7.14072477e-01 -0.00000000e+00  1.50000000e+00  1.07274531e+00  4.61881544e-01  6.10863762e-01 
 3.03957812e-05 -7.14056393e-01 -0.00000000e+00  1.50000000e+00  1.07274880e+00  4.61878972e-01  6.10869826e-01 
 3.03959598e-05 -7.14024213e-01 -0.00000000e+00  1.50000000e+00  1.07275578e+00  4.61873830e-01  6.10881950e-01 
 3.03963170e-05 -7.13959810e-01 -0.00000000e+00  1.50000000e+00  1.07276974e+00  4.61863556e-01  6.10906181e-01 
 3.03969005e-05 -7.13854469e-01 -0.00000000e+00  1.50000000e+00  1.07279251e+00  4.61846792e-01  6.10945713e-01 
 3.03976409e-05 -7.13720573e-01 -0.00000000e+00  1.50000000e+00  1.07282134e+00  4.61825563e-01  6.10995781e-01 
 3.03989386e-05 -7.13485345e-01 -0.00000000e+00  1.50000000e+00  1.07287172e+00  4.61788482e-01  6.11083237e-01 
 3.04014710e-05 -7.13024153e-01 -0.00000000e+00  1.50000000e+00  1.07296940e+00  4.61716591e-01  6.11252807e-01 
 3.04065358e-05 -7.12093310e-01 -0.00000000e+00  1.50000000e+00  1.07316219e+00  4.61574715e-01  6.11587479e-01 
 3.04079241e-05 -7.11836189e-01 -0.00000000e+00  1.50000000e+00  1.07321445e+00  4.61536270e-01  6.11678178e-01 
 3.04079799e-05 -7.11825836e-01  1.50000000e-01  1.35000000e+00  1.07321654e+00  4.61534728e-01  6.11681814e-01 
 3.04080915e-05 -7.11805126e-01  4.50000000e-01  1.05000000e+00  1.07322073e+00  4.61531647e-01  6.11689084e-01 
 3.04083147e-05 -7.11763691e-01  1.05000000e+00  4.50000000e-01  1.07322910e+00  4.61525487e-01  6.11703616e-01 
 3.04084821e-05 -7.11732600e-01  1.50000000e+00  9.10738152e-12  1.07323538e+00  4.61520870e-01  6.11714509e-01 
 3.04085268e-05 -7.11724307e-01  1.50000000e+00  2.22044605e-16  1.07323705e+00  4.61519640e-01  6.11717412e-01 
 3.04086161e-05 -7.11707718e-01  1.50000000e+00  2.22044605e-16  1.07324040e+00  4.61517179e-01  6.11723218e-01 
 3.04087946e-05 -7.11674530e-01  1.50000000e+00  2.22044605e-16  1.07324708e+00  4.61512259e-01  6.11734824e-01 
 3.04091518e-05 -7.11608112e-01  1.50000000e+00  2.22044605e-16  1.07326045e+00  4.61502429e-01  6.11758016e-01 
 3.04097353e-05 -7.11499483e-01  1.50000000e+00  2.22044605e-16  1.07328224e+00  4.61486394e-01  6.11795849e-01 
 3.04104757e-05 -7.11361413e-01  1.50000000e+00  2.22044605e-16  1.07330985e+00  4.61466087e-01  6.11843759e-01 
 3.04117733e-05 -7.11118880e-01  1.50000000e+00  2.22044605e-16  1.07335807e+00  4.61430607e-01  6.11927458e-01 
 3.04129464e-05 -7.10898967e-01  1.50000000e+00  2.22044605e-16  1.07340150e+00  4.61398646e-01  6.12002854e-01 
 3.04130022e-05 -7.10888492e-01  1.35000000e+00  1.50000000e-01  1.07340356e+00  4.61397129e-01  6.12006434e-01 
 3.04131138e-05 -7.10867536e-01  1.05000000e+00  4.50000000e-01  1.07340769e+00  4.61394095e-01  6.12013592e-01 
 3.04133371e-05 -7.10825609e-01  4.50000000e-01  1.05000000e+00  1.07341593e+00  4.61388029e-01  6.12027901e-01 
 3.04135045e-05 -7.10794149e-01  9.10738152e-12  1.50000000e+00  1.07342211e+00  4.61383483e-01  6.12038626e-01 
 3.04135491e-05 -7.10785757e-01 -0.00000000e+00  1.50000000e+00  1.07342376e+00  4.61382271e-01  6.12041485e-01 
 3.04136384e-05 -7.10768972e-01 -0.00000000e+00  1.50000000e+00  1.07342705e+00  4.61379847e-01  6.12047203e-01 
 3.04138170e-05 -7.10735390e-01 -0.00000000e+00  1.50000000e+00  1.07343363e+00  4.61375002e-01  6.12058633e-01 
 3.04141741e-05 -7.10668186e-01 -0.00000000e+00  1.50000000e+00  1.07344679e+00  4.61365319e-01  6.12081476e-01 
 3.04147576e-05 -7.10558266e-01 -0.00000000e+00  1.50000000e+00  1.07346827e+00  4.61349522e-01  6.12118744e-01 
 3.04154981e-05 -7.10418561e-01 -0.00000000e+00  1.50000000e+00  1.07349546e+00  4.61329517e-01  6.12165942e-01 
 3.04167957e-05 -7.10173157e-01 -0.00000000e+00  1.50000000e+00  1.07354296e+00  4.61294577e-01  6.12248381e-01 
 3.04193281e-05 -7.09692115e-01 -0.00000000e+00  1.50000000e+00  1.07363504e+00  4.61226847e-01  6.12408198e-01 
 3.04243929e-05 -7.08721611e-01 -0.00000000e+00  1.50000000e+00  1.07381675e+00  4.61093225e-01  6.12723521e-01 
 3.04257812e-05 -7.08453628e-01  9.10729825e-12  1.50000000e+00  1.07386598e+00  4.61057026e-01  6.12808953e-01 
 3.04258371e-05 -7.08442839e-01  1.50000000e-01  1.35000000e+00  1.07386795e+00  4.61055575e-01  6.12812377e-01 
 3.04259487e-05 -7.08421256e-01  4.50000000e-01  1.05000000e+00  1.07387190e+00  4.61052673e-01  6.12819225e-01 
 3.04261719e-05 -7.08378074e-01  1.05000000e+00  4.50000000e-01  1.07387979e+00  4.61046874e-01  6.12832913e-01 
 3.04263393e-05 -7.08345674e-01  1.50000000e+00  2.22044605e-16  1.07388570e+00  4.61042527e-01  6.12843172e-01 
 3.04263839e-05 -7.08337032e-01  1.50000000e+00  2.22044605e-16  1.07388727e+00  4.61041369e-01  6.12845906e-01 
 3.04264732e-05 -7.08319745e-01  1.50000000e+00  2.22044605e-16  1.07389043e+00  4.61039052e-01  6.12851374e-01 
 3.04266518e-05 -7.08285160e-01  1.50000000e+00  2.22044605e-16  1.07389673e+00  4.61034421e-01  6.12862305e-01 
 3.04270089e-05 -7.08215950e-01  1.50000000e+00  2.22044605e-16  1.07390931e+00  4.61025166e-01  6.12884148e-01 
 3.04275924e-05 -7.08102758e-01  1.50000000e+00  2.22044605e-16  1.07392985e+00  4.61010070e-01  6.12919777e-01 
 3.04283329e-05 -7.07958899e-01  1.50000000e+00  2.22044605e-16  1.07395585e+00  4.60990953e-01  6.12964896e-01 
 3.04296304e-05 -7.07706225e-01  1.50000000e+00  2.22044605e-16  1.07400127e+00  4.60957555e-01  6.13043714e-01 
 3.04308036e-05 -7.07477146e-01  1.50000000e+00  9.10760356e-12  1.07404218e+00  4.60927471e-01  6.13114709e-01 
 3.04308594e-05 -7.07466234e-01  1.35000000e+00  1.50000000e-01  1.07404412e+00  4.60926042e-01  6.13118080e-01 
 3.04309710e-05 -7.07444407e-01  1.05000000e+00  4.50000000e-01  1.07404801e+00  4.60923186e-01  6.13124820e-01 
 3.04311942e-05 -7.07400736e-01  4.50000000e-01  1.05000000e+00  1.07405577e+00  4.60917477e-01  6.13138293e-01 
 3.04313616e-05 -7.07367968e-01 -0.00000000e+00  1.50000000e+00  1.07406159e+00  4.60913198e-01  6.13148392e-01 
 3.04314062e-05 -7.07359228e-01 -0.00000000e+00  1.50000000e+00  1.07406314e+00  4.60912057e-01  6.13151084e-01 
 3.04314955e-05 -7.07341745e-01 -0.00000000e+00  1.50000000e+00  1.07406624e+00  4.60909776e-01  6.13156467e-01 
 3.04316741e-05 -7.07306769e-01 -0.00000000e+00  1.50000000e+00  1.07407244e+00  4.60905215e-01  6.13167229e-01 
 3.04320312e-05 -7.07236775e-01 -0.00000000e+00  1.50000000e+00  1.07408484e+00  4.60896102e-01  6.13188737e-01 
 3.04326148e-05 -7.07122299e-01 -0.00000000e+00  1.50000000e+00  1.07410506e+00  4.60881234e-01  6.13223826e-01 
 3.04333552e-05 -7.06976813e-01 -0.00000000e+00  1.50000000e+00  1.07413067e+00  4.60862406e-01  6.13268263e-01 
 3.04346529e-05 -7.06721280e-01 -0.00000000e+00  1.50000000e+00  1.07417540e+00  4.60829525e-01  6.13345873e-01 
 3.04371853e-05 -7.06220483e-01 -0.00000000e+00  1.50000000e+00  1.07426210e+00  4.60765796e-01  6.13496305e-01 
 3.04422501e-05 -7.05210509e-01 -0.00000000e+00  1.50000000e+00  1.07443312e+00  4.60640109e-01  6.13793012e-01 
 3.04436384e-05 -7.04931717e-01 -0.00000000e+00  1.50000000e+00  1.07447945e+00  4.60606069e-01  6.13873377e-01 
 3.04436942e-05 -7.04920493e-01  1.50000000e-01  1.35000000e+00  1.07448130e+00  4.60604705e-01  6.13876598e-01 
 3.04438058e-05 -7.04898042e-01  4.50000000e-01  1.05000000e+00  1.07448502e+00  4.60601977e-01  6.13883039e-01 
 3.04440290e-05 -7.04853123e-01  1.05000000e+00  4.50000000e-01  1.07449244e+00  4.60596523e-01  6.13895914e-01 
 3.04441964e-05 -7.04819419e-01  1.50000000e+00  2.22044605e-16  1.07449800e+00  4.60592436e-01  6.13905564e-01 
 3.04442411e-05 -7.04810429e-01  1.50000000e+00  2.22044605e-16  1.07449948e+00  4.60591347e-01  6.13908136e-01 
 3.04443304e-05 -7.04792448e-01  1.50000000e+00  2.22044605e-16  1.07450245e+00  4.60589169e-01  6.13913279e-01 
 3.04445089e-05 -7.04756473e-01  1.50000000e+00  2.22044605e-16  1.07450837e+00  4.60584814e-01  6.13923560e-01 
 3.04448661e-05 -7.04684483e-01  1.50000000e+00  2.22044605e-16  1.07452022e+00  4.60576113e-01  6.13944104e-01 
 3.04454495e-05 -7.04566751e-01  1.50000000e+00  2.22044605e-16  1.07453953e+00  4.60561920e-01  6.13977615e-01 
 3.04461900e-05 -7.04417132e-01  1.50000000e+00  2.22044605e-16  1.07456399e+00  4.60543946e-01  6.14020048e-01 
 3.04474876e-05 -7.04154366e-01  1.50000000e+00  2.22044605e-16  1.07460672e+00  4.60512549e-01  6.14094171e-01 
 3.04486607e-05 -7.03916166e-01  1.50000000e+00  2.22044605e-16  1.07464520e+00  4.60484269e-01  6.14160933e-01 
 3.04487165e-05 -7.03904820e-01  1.35000000e+00  1.50000000e-01  1.07464703e+00  4.60482926e-01  6.14164102e-01 
 3.04488281e-05 -7.03882125e-01  1.05000000e+00  4.50000000e-01  1.07465068e+00  4.60480242e-01  6.14170440e-01 
 3.04490513e-05 -7.03836719e-01  4.50000000e-01  1.05000000e+00  1.07465798e+00  4.60474875e-01  6.14183109e-01 
 3.04492187e-05 -7.03802651e-01  9.10715947e-12  1.50000000e+00  1.07466346e+00  4.60470853e-01  6.14192605e-01 
 3.04492634e-05 -7.03793563e-01 -0.00000000e+00  1.50000000e+00  1.07466492e+00  4.60469780e-01  6.14195136e-01 
 3.04493527e-05 -7.03775387e-01 -0.00000000e+00  1.50000000e+00  1.07466783e+00  4.60467636e-01  6.14200198e-01 
 3.04495312e-05 -7.03739023e-01 -0.00000000e+00  1.50000000e+00  1.07467367e+00  4.60463349e-01  6.14210318e-01 
 3.04498884e-05 -7.03666254e-01 -0.00000000e+00  1.50000000e+00  1.07468532e+00  4.60454783e-01  6.14230542e-01 
 3.04504719e-05 -7.03547244e-01 -0.00000000e+00  1.50000000e+00  1.07470434e+00  4.60440808e-01  6.14263535e-01 
 3.04512124e-05 -7.03396005e-01 -0.00000000e+00  1.50000000e+00  1.07472843e+00  4.60423112e-01  6.14305315e-01 
 3.04525100e-05 -7.03130394e-01 -0.00000000e+00  1.50000000e+00  1.07477049e+00  4.60392209e-01  6.14378281e-01 
 3.04550424e-05 -7.02609940e-01 -0.00000000e+00  1.50000000e+00  1.07485201e+00  4.60332325e-01  6.14519687e-01 
 3.04601072e-05 -7.01560695e-01 -0.00000000e+00  1.50000000e+00  1.07501275e+00  4.60214264e-01  6.14798490e-01 
 3.04614955e-05 -7.01271148e-01 -0.00000000e+00  1.50000000e+00  1.07505628e+00  4.60182299e-01  6.14873984e-01 
 3.04615513e-05 -7.01259492e-01  1.50000000e-01  1.35000000e+00  1.07505803e+00  4.60181018e-01  6.14877009e-01 
 3.04616629e-05 -7.01236176e-01  4.50000000e-01  1.05000000e+00  1.07506152e+00  4.60178456e-01  6.14883060e-01 
 3.04618862e-05 -7.01189529e-01  1.05000000e+00  4.50000000e-01  1.07506849e+00  4.60173336e-01  6.14895153e-01 
 3.04620536e-05 -7.01154529e-01  1.50000000e+00  9.10760356e-12  1.07507371e+00  4.60169498e-01  6.14904216e-01 
 3.04620982e-05 -7.01145193e-01  1.50000000e+00  2.22044605e-16  1.07507511e+00  4.60168475e-01  6.14906632e-01 
 3.04621875e-05 -7.01126520e-01  1.50000000e+00  2.22044605e-16  1.07507789e+00  4.60166430e-01  6.14911463e-01 
 3.04623661e-05 -7.01089163e-01  1.50000000e+00  2.22044605e-16  1.07508346e+00  4.60162341e-01  6.14921119e-01 
 3.04627232e-05 -7.01014408e-01  1.50000000e+00  2.22044605e-16  1.07509459e+00  4.60154171e-01  6.14940415e-01 
 3.04633067e-05 -7.00892159e-01  1.50000000e+00  2.22044605e-16  1.07511273e+00  4.60140846e-01  6.14971888e-01 
 3.04640471e-05 -7.00736809e-01  1.50000000e+00  2.22044605e-16  1.07513571e+00  4.60123972e-01  6.15011739e-01 
 3.04653447e-05 -7.00464002e-01  1.50000000e+00  2.22044605e-16  1.07517584e+00  4.60094497e-01  6.15081347e-01 
 3.04665179e-05 -7.00216728e-01  1.50000000e+00  2.22044605e-16  1.07521199e+00  4.60067950e-01  6.15144038e-01 
 3.04665737e-05 -7.00204951e-01  1.35000000e+00  1.50000000e-01  1.07521370e+00  4.60066690e-01  6.15147015e-01 
 3.04666853e-05 -7.00181393e-01  1.05000000e+00  4.50000000e-01  1.07521713e+00  4.60064170e-01  6.15152965e-01 
 3.04669085e-05 -7.00134261e-01  4.50000000e-01  1.05000000e+00  1.07522399e+00  4.60059132e-01  6.15164861e-01 
 3.04670759e-05 -7.00098898e-01 -0.00000000e+00  1.50000000e+00  1.07522913e+00  4.60055356e-01  6.15173778e-01 
 3.04671205e-05 -7.00089465e-01 -0.00000000e+00  1.50000000e+00  1.07523050e+00  4.60054350e-01  6.15176155e-01 
 3.04672098e-05 -7.00070598e-01 -0.00000000e+00  1.50000000e+00  1.07523325e+00  4.60052337e-01  6.15180908e-01 
 3.04673884e-05 -7.00032854e-01 -0.00000000e+00  1.50000000e+00  1.07523872e+00  4.60048313e-01  6.15190410e-01 
 3.04677455e-05 -6.99957323e-01 -0.00000000e+00  1.50000000e+00  1.07524967e+00  4.60040273e-01  6.15209399e-01 
 3.04683290e-05 -6.99833803e-01 -0.00000000e+00  1.50000000e+00  1.07526753e+00  4.60027156e-01  6.15240377e-01 
 3.04690695e-05 -6.99676842e-01 -0.00000000e+00  1.50000000e+00  1.07529015e+00  4.60010546e-01  6.15279603e-01 
 3.04703672e-05 -6.99401205e-01 -0.00000000e+00  1.50000000e+00  1.07532965e+00  4.59981544e-01  6.15348104e-01 
 3.04728996e-05 -6.98861196e-01 -0.00000000e+00  1.50000000e+00  1.07540619e+00  4.59925354e-01  6.15480834e-01 
 3.04779644e-05 -6.97772886e-01 -0.00000000e+00  1.50000000e+00  1.07555705e+00  4.59814618e-01  6.15742428e-01 
 3.04793527e-05 -6.97472642e-01 -0.00000000e+00  1.50000000e+00  1.07559788e+00  4.59784645e-01  6.15813239e-01 
 3.04794085e-05 -6.97460556e-01  1.50000000e-01  1.35000000e+00  1.07559952e+00  4.59783444e-01  6.15816077e-01 
 3.04795201e-05 -6.97436380e-01  4.50000000e-01  1.05000000e+00  1.07560279e+00  4.59781042e-01  6.15821751e-01 
 3.04797433e-05 -6.97388013e-01  1.05000000e+00  4.50000000e-01  1.07560933e+00  4.59776242e-01  6.15833093e-01 
 3.04799107e-05 -6.97351724e-01  1.50000000e+00  9.10738152e-12  1.07561424e+00  4.59772644e-01  6.15841593e-01 
 3.04799554e-05 -6.97342044e-01  1.50000000e+00  2.22044605e-16  1.07561554e+00  4.59771685e-01  6.15843859e-01 
 3.04800446e-05 -6.97322683e-01  1.50000000e+00  2.22044605e-16  1.07561816e+00  4.59769767e-01  6.15848389e-01 
 3.04802232e-05 -6.97283951e-01  1.50000000e+00  2.22044605e-16  1.07562338e+00  4.59765934e-01  6.15857446e-01 
 3.04805804e-05 -6.97206445e-01  1.50000000e+00  2.22044605e-16  1.07563382e+00  4.59758275e-01  6.15875541e-01 
 3.04811638e-05 -6.97079704e-01  1.50000000e+00  2.22044605e-16  1.07565084e+00  4.59745782e-01  6.15905056e-01 
 3.04819043e-05 -6.96918653e-01  1.50000000e+00  2.22044605e-16  1.07567239e+00  4.59729964e-01  6.15942426e-01 
 3.04832019e-05 -6.96635860e-01  1.50000000e+00  2.22044605e-16  1.07571003e+00  4.59702335e-01  6.16007695e-01 
 3.04843750e-05 -6.96379560e-01  1.50000000e+00  2.22044605e-16  1.07574393e+00  4.59677453e-01  6.16066474e-01 
 3.04844308e-05 -6.96367354e-01  1.35000000e+00  1.50000000e-01  1.07574554e+00  4.59676271e-01  6.16069264e-01 
 3.04845424e-05 -6.96342938e-01  1.05000000e+00  4.50000000e-01  1.07574875e+00  4.59673910e-01  6.16074844e-01 
 3.04847656e-05 -6.96294089e-01  4.50000000e-01  1.05000000e+00  1.07575518e+00  4.59669188e-01  6.16085997e-01 
 3.04849330e-05 -6.96257438e-01 -0.00000000e+00  1.50000000e+00  1.07576001e+00  4.59665649e-01  6.16094357e-01 
 3.04849777e-05 -6.96247662e-01 -0.00000000e+00  1.50000000e+00  1.07576129e+00  4.59664706e-01  6.16096585e-01 
 3.04850670e-05 -6.96228108e-01 -0.00000000e+00  1.50000000e+00  1.07576386e+00  4.59662819e-01  6.16101041e-01 
 3.04852455e-05 -6.96188991e-01 -0.00000000e+00  1.50000000e+00  1.07576900e+00  4.59659048e-01  6.16109950e-01 
 3.04856027e-05 -6.96110714e-01 -0.00000000e+00  1.50000000e+00  1.07577926e+00  4.59651512e-01  6.16127752e-01 
 3.04861862e-05 -6.95982707e-01 -0.00000000e+00  1.50000000e+00  1.07579601e+00  4.59639219e-01  6.16156793e-01 
 3.04869267e-05 -6.95820054e-01 -0.00000000e+00  1.50000000e+00  1.07581722e+00  4.59623654e-01  6.16193566e-01 
 3.04882243e-05 -6.95534446e-01 -0.00000000e+00  1.50000000e+00  1.07585425e+00  4.59596477e-01  6.16257777e-01 
 3.04907567e-05 -6.94974988e-01 -0.00000000e+00  1.50000000e+00  1.07592600e+00  4.59543834e-01  6.16382169e-01 
 3.04958215e-05 -6.93847828e-01 -0.00000000e+00  1.50000000e+00  1.07606736e+00  4.59440130e-01  6.16627229e-01 
 3.04972098e-05 -6.93536945e-01 -0.00000000e+00  1.50000000e+00  1.07610561e+00  4.59412071e-01  6.16693541e-01 
 3.04972656e-05 -6.93524432e-01  1.50000000e-01  1.35000000e+00  1.07610714e+00  4.59410946e-01  6.16696198e-01 
 3.04973772e-05 -6.93499401e-01  4.50000000e-01  1.05000000e+00  1.07611021e+00  4.59408698e-01  6.16701512e-01 
 3.04976004e-05 -6.93449324e-01  1.05000000e+00  4.50000000e-01  1.07611634e+00  4.59404204e-01  6.16712132e-01 
 3.04977679e-05 -6.93411752e-01  1.50000000e+00  2.22044605e-16  1.07612093e+00  4.59400836e-01  6.16720091e-01 
 3.04978125e-05 -6.93401731e-01  1.50000000e+00  2.22044605e-16  1.07612215e+00  4.59399939e-01  6.16722212e-01 
 3.04979018e-05 -6.93381686e-01  1.50000000e+00  2.22044605e-16  1.07612460e+00  4.59398144e-01  6.16726454e-01 
 3.04980804e-05 -6.93341586e-01  1.50000000e+00  2.22044605e-16  1.07612949e+00  4.59394556e-01  6.16734934e-01 
 3.04984375e-05 -6.93261345e-01  1.50000000e+00  2.22044605e-16  1.07613926e+00  4.59387387e-01  6.16751877e-01 
 3.04990210e-05 -6.93130135e-01  1.50000000e+00  2.22044605e-16  1.07615520e+00  4.59375694e-01  6.16779510e-01 
 3.04997614e-05 -6.92963416e-01  1.50000000e+00  2.22044605e-16  1.07617539e+00  4.59360889e-01  6.16814497e-01 
 3.05010590e-05 -6.92670692e-01  1.50000000e+00  2.22044605e-16  1.07621063e+00  4.59335033e-01  6.16875598e-01 
 3.05022321e-05 -6.92405417e-01  1.50000000e+00  2.22044605e-16  1.07624237e+00  4.59311748e-01  6.16930620e-01 
 3.05022879e-05 -6.92392784e-01  1.35000000e+00  1.50000000e-01  1.07624387e+00  4.59310643e-01  6.16933231e-01 
 3.05023996e-05 -6.92367514e-01  1.05000000e+00  4.50000000e-01  1.07624689e+00  4.59308433e-01  6.16938454e-01 
 3.05026228e-05 -6.92316958e-01  4.50000000e-01  1.05000000e+00  1.07625291e+00  4.59304015e-01  6.16948893e-01 
 3.05027902e-05 -6.92279026e-01 -0.00000000e+00  1.50000000e+00  1.07625742e+00  4.59300703e-01  6.16956718e-01 
 3.05028348e-05 -6.92268909e-01 -0.00000000e+00  1.50000000e+00  1.07625862e+00  4.59299820e-01  6.16958804e-01 
 3.05029241e-05 -6.92248673e-01 -0.00000000e+00  1.50000000e+00  1.07626103e+00  4.59298055e-01  6.16962975e-01 
 3.05031027e-05 -6.92208190e-01 -0.00000000e+00  1.50000000e+00  1.07626584e+00  4.59294527e-01  6.16971313e-01 
 3.05034598e-05 -6.92127182e-01 -0.00000000e+00  1.50000000e+00  1.07627545e+00  4.59287475e-01  6.16987976e-01 
 3.05040433e-05 -6.91994714e-01 -0.00000000e+00  1.50000000e+00  1.07629113e+00  4.59275973e-01  6.17015157e-01 
 3.05047838e-05 -6.91826401e-01 -0.00000000e+00  1.50000000e+00  1.07631098e+00  4.59261410e-01  6.17049573e-01 
 3.05060814e-05 -6.91530877e-01 -0.00000000e+00  1.50000000e+00  1.07634565e+00  4.59235985e-01  6.17109663e-01 
 3.05086138e-05 -6.90952081e-01 -0.00000000e+00  1.50000000e+00  1.07641279e+00  4.59186745e-01  6.17226048e-01 
 3.05136787e-05 -6.89786292e-01 -0.00000000e+00  1.50000000e+00  1.07654502e+00  4.59089791e-01  6.17455231e-01 
 3.05150670e-05 -6.89464832e-01 -0.00000000e+00  1.50000000e+00  1.07658079e+00  4.59063568e-01  6.17517223e-01 
 3.05151228e-05 -6.89451893e-01  1.50000000e-01  1.35000000e+00  1.07658222e+00  4.59062517e-01  6.17519707e-01 
 3.05152344e-05 -6.89426013e-01  4.50000000e-01  1.05000000e+00  1.07658509e+00  4.59060416e-01  6.17524673e-01 
 3.05154576e-05 -6.89374236e-01  1.05000000e+00  4.50000000e-01  1.07659082e+00  4.59056217e-01  6.17534600e-01 
 3.05156250e-05 -6.89335389e-01  1.50000000e+00  2.22044605e-16  1.07659511e+00  4.59053070e-01  6.17542040e-01 
 3.05156696e-05 -6.89325028e-01  1.50000000e+00  2.22044605e-16  1.07659625e+00  4.59052231e-01  6.17544023e-01 
 3.05157589e-05 -6.89304303e-01  1.50000000e+00  2.22044605e-16  1.07659854e+00  4.59050554e-01  6.17547988e-01 
 3.05159375e-05 -6.89262843e-01  1.50000000e+00  2.22044605e-16  1.07660311e+00  4.59047201e-01  6.17555914e-01 
 3.05162946e-05 -6.89179882e-01  1.50000000e+00  2.22044605e-16  1.07661225e+00  4.59040502e-01  6.17571750e-01 
 3.05168781e-05 -6.89044231e-01  1.50000000e+00  2.22044605e-16  1.07662715e+00  4.59029577e-01  6.17597577e-01 
