 time            v(vinp)         v(vinn)         v(voutp)        v(voutn)        v(vout)        
 2.45892887e-05 -0.00000000e+00  1.50000000e+00  7.68782131e-01  7.22093848e-01  4.66882822e-02 
 2.45892927e-05 -0.00000000e+00  1.50000000e+00  7.68780961e-01  7.22094993e-01  4.66859681e-02 
 2.45892957e-05 -0.00000000e+00  1.50000000e+00  7.68780085e-01  7.22095852e-01  4.66842325e-02 
 2.45892965e-05 -0.00000000e+00  1.50000000e+00  7.68779851e-01  7.22096081e-01  4.66837696e-02 
 2.45892981e-05 -0.00000000e+00  1.50000000e+00  7.68779383e-01  7.22096539e-01  4.66828440e-02 
 2.45893013e-05 -0.00000000e+00  1.50000000e+00  7.68778448e-01  7.22097455e-01  4.66809927e-02 
 2.45893077e-05 -0.00000000e+00  1.50000000e+00  7.68776577e-01  7.22099287e-01  4.66772900e-02 
 2.45893205e-05 -0.00000000e+00  1.50000000e+00  7.68772836e-01  7.22102951e-01  4.66698847e-02 
 2.45893461e-05 -0.00000000e+00  1.50000000e+00  7.68765353e-01  7.22110280e-01  4.66550739e-02 
 2.45893973e-05 -0.00000000e+00  1.50000000e+00  7.68750388e-01  7.22124936e-01  4.66254515e-02 
 2.45894997e-05 -0.00000000e+00  1.50000000e+00  7.68720456e-01  7.22154252e-01  4.65662041e-02 
 2.45897045e-05 -0.00000000e+00  1.50000000e+00  7.68660591e-01  7.22212892e-01  4.64476983e-02 
 2.45901141e-05 -0.00000000e+00  1.50000000e+00  7.68540860e-01  7.22330215e-01  4.62106447e-02 
 2.45908427e-05 -0.00000000e+00  1.50000000e+00  7.68327868e-01  7.22539028e-01  4.57888397e-02 
 2.45909246e-05 -0.00000000e+00  1.50000000e+00  7.68303918e-01  7.22562516e-01  4.57414026e-02 
 2.45910885e-05 -0.00000000e+00  1.50000000e+00  7.68256018e-01  7.22609494e-01  4.56465238e-02 
 2.45910927e-05 -0.00000000e+00  1.50000000e+00  7.68254778e-01  7.22610710e-01  4.56440683e-02 
 2.45911012e-05 -0.00000000e+00  1.50000000e+00  7.68252299e-01  7.22613141e-01  4.56391574e-02 
 2.45911182e-05 -0.00000000e+00  1.50000000e+00  7.68247340e-01  7.22618004e-01  4.56293355e-02 
 2.45911427e-05 -0.00000000e+00  1.50000000e+00  7.68240159e-01  7.22625047e-01  4.56151122e-02 
 2.45911461e-05 -0.00000000e+00  1.50000000e+00  7.68239167e-01  7.22626020e-01  4.56131478e-02 
 2.45911529e-05 -0.00000000e+00  1.50000000e+00  7.68237184e-01  7.22627965e-01  4.56092189e-02 
 2.45911665e-05 -0.00000000e+00  1.50000000e+00  7.68233217e-01  7.22631856e-01  4.56013612e-02 
 2.45911927e-05 -0.00000000e+00  1.50000000e+00  7.68225540e-01  7.22639385e-01  4.55861553e-02 
 2.45911954e-05 -0.00000000e+00  1.49592960e+00  7.68224746e-01  7.22640162e-01  4.55845838e-02 
 2.45912009e-05 -0.00000000e+00  1.48778880e+00  7.68223159e-01  7.22641718e-01  4.55814406e-02 
 2.45912117e-05 -0.00000000e+00  1.47150720e+00  7.68219986e-01  7.22644831e-01  4.55751543e-02 
 2.45912334e-05 -0.00000000e+00  1.43894400e+00  7.68213639e-01  7.22651057e-01  4.55625816e-02 
 2.45912427e-05 -0.00000000e+00  1.42500000e+00  7.68210921e-01  7.22653723e-01  4.55571978e-02 
 2.45912471e-05  6.51263998e-03  1.41848736e+00  7.68209653e-01  7.22654969e-01  4.55546832e-02 
 2.45912557e-05  1.95379199e-02  1.40546208e+00  7.68207114e-01  7.22657460e-01  4.55496540e-02 
 2.45912731e-05  4.55884798e-02  1.37941152e+00  7.68202036e-01  7.22662440e-01  4.55395956e-02 
 2.45912927e-05  7.50000000e-02  1.35000000e+00  7.68196303e-01  7.22668063e-01  4.55282395e-02 
 2.45912962e-05  8.02101120e-02  1.34478989e+00  7.68195287e-01  7.22669059e-01  4.55262278e-02 
 2.45913031e-05  9.06303359e-02  1.33436966e+00  7.68193256e-01  7.22671051e-01  4.55222043e-02 
 2.45913170e-05  1.11470784e-01  1.31352922e+00  7.68189193e-01  7.22675036e-01  4.55141574e-02 
 2.45913448e-05  1.53151680e-01  1.27184832e+00  7.68181068e-01  7.22683005e-01  4.54980635e-02 
 2.45914004e-05  2.36513471e-01  1.18848653e+00  7.68164818e-01  7.22698943e-01  4.54658750e-02 
 2.45915115e-05  4.03237055e-01  1.02176295e+00  7.68132315e-01  7.22730820e-01  4.54014954e-02 
 2.45917338e-05  7.36684221e-01  6.88315779e-01  7.68067304e-01  7.22794578e-01  4.52727260e-02 
 2.45920509e-05  1.21222395e+00  2.12776050e-01  7.67974573e-01  7.22885511e-01  4.50890612e-02 
 2.45922517e-05  1.50000000e+00 -0.00000000e+00  7.67915802e-01  7.22943134e-01  4.49726679e-02 
 2.45924073e-05  1.50000000e+00 -0.00000000e+00  7.67870280e-01  7.22987762e-01  4.48825188e-02 
 2.45925788e-05  1.50000000e+00 -0.00000000e+00  7.67820117e-01  7.23036938e-01  4.47831793e-02 
 2.45927368e-05  1.50000000e+00 -0.00000000e+00  7.67773875e-01  7.23082266e-01  4.46916087e-02 
 2.45930528e-05  1.50000000e+00 -0.00000000e+00  7.67681380e-01  7.23172930e-01  4.45084506e-02 
 2.45934314e-05  1.50000000e+00 -0.00000000e+00  7.67570548e-01  7.23281573e-01  4.42889746e-02 
 2.45939983e-05  1.50000000e+00 -0.00000000e+00  7.67404615e-01  7.23444284e-01  4.39603313e-02 
 2.45947990e-05  1.50000000e+00 -0.00000000e+00  7.67170263e-01  7.23674243e-01  4.34960191e-02 
 2.45963837e-05  1.50000000e+00 -0.00000000e+00  7.66706460e-01  7.24129582e-01  4.25768785e-02 
 2.45982243e-05  1.50000000e+00 -0.00000000e+00  7.66167547e-01  7.24658531e-01  4.15090159e-02 
 2.45982253e-05  1.50000000e+00 -0.00000000e+00  7.66167255e-01  7.24658819e-01  4.15084357e-02 
 2.45982273e-05  1.50000000e+00 -0.00000000e+00  7.66166669e-01  7.24659394e-01  4.15072752e-02 
 2.45982313e-05  1.50000000e+00 -0.00000000e+00  7.66165497e-01  7.24660543e-01  4.15049541e-02 
 2.45982343e-05  1.50000000e+00 -0.00000000e+00  7.66164619e-01  7.24661406e-01  4.15032134e-02 
 2.45982351e-05  1.50000000e+00 -0.00000000e+00  7.66164385e-01  7.24661635e-01  4.15027492e-02 
 2.45982367e-05  1.50000000e+00 -0.00000000e+00  7.66163916e-01  7.24662095e-01  4.15018208e-02 
 2.45982399e-05  1.50000000e+00 -0.00000000e+00  7.66162979e-01  7.24663015e-01  4.14999640e-02 
 2.45982463e-05  1.50000000e+00 -0.00000000e+00  7.66161105e-01  7.24664854e-01  4.14962503e-02 
 2.45982591e-05  1.50000000e+00 -0.00000000e+00  7.66157356e-01  7.24668533e-01  4.14888230e-02 
 2.45982847e-05  1.50000000e+00 -0.00000000e+00  7.66149859e-01  7.24675891e-01  4.14739685e-02 
 2.45983359e-05  1.50000000e+00 -0.00000000e+00  7.66134865e-01  7.24690606e-01  4.14442593e-02 
 2.45984383e-05  1.50000000e+00 -0.00000000e+00  7.66104875e-01  7.24720034e-01  4.13848405e-02 
 2.45986431e-05  1.50000000e+00 -0.00000000e+00  7.66044892e-01  7.24778890e-01  4.12660017e-02 
 2.45990527e-05  1.50000000e+00 -0.00000000e+00  7.65924921e-01  7.24896601e-01  4.10283200e-02 
 2.45998719e-05  1.50000000e+00 -0.00000000e+00  7.65684982e-01  7.25132037e-01  4.05529446e-02 
 2.46000813e-05  1.50000000e+00 -0.00000000e+00  7.65623652e-01  7.25192223e-01  4.04314293e-02 
 2.46001313e-05  1.50000000e+00 -0.00000000e+00  7.65609008e-01  7.25206594e-01  4.04024140e-02 
 2.46001477e-05  1.50000000e+00 -0.00000000e+00  7.65604210e-01  7.25211304e-01  4.03929063e-02 
 2.46001804e-05  1.50000000e+00 -0.00000000e+00  7.65594613e-01  7.25220722e-01  4.03738908e-02 
 2.46002460e-05  1.50000000e+00 -0.00000000e+00  7.65575420e-01  7.25239560e-01  4.03358599e-02 
 2.46003770e-05  1.50000000e+00 -0.00000000e+00  7.65537033e-01  7.25277236e-01  4.02597979e-02 
 2.46006392e-05  1.50000000e+00 -0.00000000e+00  7.65460266e-01  7.25352592e-01  4.01076736e-02 
 2.46011635e-05  1.50000000e+00 -0.00000000e+00  7.65306749e-01  7.25503324e-01  3.98034243e-02 
 2.46022121e-05  1.50000000e+00 -0.00000000e+00  7.64999781e-01  7.25804853e-01  3.91949284e-02 
 2.46043092e-05  1.50000000e+00 -0.00000000e+00  7.64386007e-01  7.26408042e-01  3.79779651e-02 
 2.46071429e-05  1.50000000e+00 -0.00000000e+00  7.63556925e-01  7.27223274e-01  3.63336513e-02 
 2.46071439e-05  1.50000000e+00 -0.00000000e+00  7.63556633e-01  7.27223562e-01  3.63330710e-02 
 2.46071459e-05  1.50000000e+00 -0.00000000e+00  7.63556048e-01  7.27224137e-01  3.63319105e-02 
 2.46071499e-05  1.50000000e+00 -0.00000000e+00  7.63554878e-01  7.27225288e-01  3.63295894e-02 
 2.46071529e-05  1.50000000e+00 -0.00000000e+00  7.63554000e-01  7.27226152e-01  3.63278486e-02 
 2.46071537e-05  1.50000000e+00 -0.00000000e+00  7.63553766e-01  7.27226382e-01  3.63273843e-02 
 2.46071553e-05  1.50000000e+00 -0.00000000e+00  7.63553298e-01  7.27226842e-01  3.63264559e-02 
 2.46071585e-05  1.50000000e+00 -0.00000000e+00  7.63552362e-01  7.27227763e-01  3.63245990e-02 
 2.46071649e-05  1.50000000e+00 -0.00000000e+00  7.63550490e-01  7.27229605e-01  3.63208853e-02 
 2.46071777e-05  1.50000000e+00 -0.00000000e+00  7.63546746e-01  7.27233288e-01  3.63134577e-02 
 2.46072033e-05  1.50000000e+00 -0.00000000e+00  7.63539257e-01  7.27240654e-01  3.62986027e-02 
 2.46072545e-05  1.50000000e+00 -0.00000000e+00  7.63524280e-01  7.27255387e-01  3.62688926e-02 
 2.46073569e-05  1.50000000e+00 -0.00000000e+00  7.63494325e-01  7.27284853e-01  3.62094724e-02 
 2.46075617e-05  1.50000000e+00 -0.00000000e+00  7.63434419e-01  7.27343788e-01  3.60906319e-02 
 2.46079713e-05  1.50000000e+00 -0.00000000e+00  7.63314625e-01  7.27461675e-01  3.58529502e-02 
 2.46086999e-05  1.50000000e+00 -0.00000000e+00  7.63101580e-01  7.27671424e-01  3.54301555e-02 
 2.46087818e-05  1.50000000e+00 -0.00000000e+00  7.63077630e-01  7.27695012e-01  3.53826183e-02 
 2.46089456e-05  1.50000000e+00 -0.00000000e+00  7.63029731e-01  7.27742188e-01  3.52875434e-02 
 2.46089499e-05  1.50000000e+00 -0.00000000e+00  7.63028492e-01  7.27743409e-01  3.52850830e-02 
 2.46089583e-05  1.50000000e+00 -0.00000000e+00  7.63026012e-01  7.27745850e-01  3.52801621e-02 
 2.46089753e-05  1.50000000e+00 -0.00000000e+00  7.63021054e-01  7.27750734e-01  3.52703204e-02 
 2.46089999e-05  1.50000000e+00 -0.00000000e+00  7.63013874e-01  7.27757806e-01  3.52560684e-02 
 2.46090032e-05  1.50000000e+00 -0.00000000e+00  7.63012883e-01  7.27758783e-01  3.52541000e-02 
 2.46090100e-05  1.50000000e+00 -0.00000000e+00  7.63010899e-01  7.27760736e-01  3.52501633e-02 
 2.46090236e-05  1.50000000e+00 -0.00000000e+00  7.63006933e-01  7.27764643e-01  3.52422899e-02 
 2.46090499e-05  1.50000000e+00 -0.00000000e+00  7.62999257e-01  7.27772203e-01  3.52270537e-02 
 2.46090526e-05  1.50000000e+00  4.07039998e-03  7.62998465e-01  7.27772986e-01  3.52254790e-02 
 2.46090580e-05  1.50000000e+00  1.22112000e-02  7.62996878e-01  7.27774548e-01  3.52223296e-02 
 2.46090689e-05  1.50000000e+00  2.84927999e-02  7.62993705e-01  7.27777674e-01  3.52160309e-02 
 2.46090906e-05  1.50000000e+00  6.10559998e-02  7.62987358e-01  7.27783924e-01  3.52034334e-02 
 2.46090999e-05  1.50000000e+00  7.50000000e-02  7.62984640e-01  7.27786601e-01  3.51980389e-02 
 2.46091042e-05  1.49348736e+00  8.15126400e-02  7.62983369e-01  7.27787850e-01  3.51955195e-02 
 2.46091129e-05  1.48046208e+00  9.45379199e-02  7.62980830e-01  7.27790350e-01  3.51904804e-02 
 2.46091302e-05  1.45441152e+00  1.20588480e-01  7.62975753e-01  7.27795351e-01  3.51804024e-02 
 2.46091499e-05  1.42500000e+00  1.50000000e-01  7.62970021e-01  7.27800997e-01  3.51690242e-02 
 2.46091533e-05  1.41978989e+00  1.55210112e-01  7.62969006e-01  7.27801997e-01  3.51670086e-02 
 2.46091603e-05  1.40936966e+00  1.65630336e-01  7.62966975e-01  7.27803997e-01  3.51629774e-02 
 2.46091742e-05  1.38852922e+00  1.86470784e-01  7.62962913e-01  7.27807998e-01  3.51549149e-02 
 2.46092020e-05  1.34684832e+00  2.28151680e-01  7.62954789e-01  7.27815999e-01  3.51387901e-02 
 2.46092575e-05  1.26348653e+00  3.11513471e-01  7.62938542e-01  7.27832002e-01  3.51065403e-02 
 2.46093687e-05  1.09676295e+00  4.78237055e-01  7.62906048e-01  7.27864008e-01  3.50420405e-02 
 2.46095910e-05  7.63315779e-01  8.11684221e-01  7.62841060e-01  7.27928020e-01  3.49130399e-02 
 2.46099080e-05  2.87774952e-01  1.28722505e+00  7.62748376e-01  7.28019310e-01  3.47290652e-02 
 2.46101089e-05 -0.00000000e+00  1.50000000e+00  7.62689646e-01  7.28077158e-01  3.46124877e-02 
 2.46102645e-05 -0.00000000e+00  1.50000000e+00  7.62644160e-01  7.28121959e-01  3.45222015e-02 
 2.46104359e-05 -0.00000000e+00  1.50000000e+00  7.62594040e-01  7.28171323e-01  3.44227169e-02 
 2.46105939e-05 -0.00000000e+00  1.50000000e+00  7.62547841e-01  7.28216823e-01  3.43310177e-02 
 2.46109099e-05 -0.00000000e+00  1.50000000e+00  7.62455440e-01  7.28307824e-01  3.41476158e-02 
 2.46112886e-05 -0.00000000e+00  1.50000000e+00  7.62344721e-01  7.28416851e-01  3.39278699e-02 
 2.46118554e-05 -0.00000000e+00  1.50000000e+00  7.62178926e-01  7.28580067e-01  3.35988590e-02 
 2.46126562e-05 -0.00000000e+00  1.50000000e+00  7.61944679e-01  7.28810593e-01  3.31340858e-02 
 2.46142408e-05 -0.00000000e+00  1.50000000e+00  7.61481090e-01  7.29266957e-01  3.22141325e-02 
 2.46160814e-05 -0.00000000e+00  1.50000000e+00  7.60942857e-01  7.29797501e-01  3.11453564e-02 
 2.46160824e-05 -0.00000000e+00  1.50000000e+00  7.60942565e-01  7.29797789e-01  3.11447757e-02 
 2.46160844e-05 -0.00000000e+00  1.50000000e+00  7.60941980e-01  7.29798366e-01  3.11436142e-02 
 2.46160884e-05 -0.00000000e+00  1.50000000e+00  7.60940811e-01  7.29799519e-01  3.11412912e-02 
 2.46160914e-05 -0.00000000e+00  1.50000000e+00  7.60939933e-01  7.29800385e-01  3.11395490e-02 
 2.46160922e-05 -0.00000000e+00  1.50000000e+00  7.60939700e-01  7.29800615e-01  3.11390844e-02 
 2.46160938e-05 -0.00000000e+00  1.50000000e+00  7.60939232e-01  7.29801077e-01  3.11381552e-02 
 2.46160970e-05 -0.00000000e+00  1.50000000e+00  7.60938296e-01  7.29802000e-01  3.11362968e-02 
 2.46161034e-05 -0.00000000e+00  1.50000000e+00  7.60936425e-01  7.29803845e-01  3.11325800e-02 
 2.46161162e-05 -0.00000000e+00  1.50000000e+00  7.60932683e-01  7.29807537e-01  3.11251463e-02 
 2.46161418e-05 -0.00000000e+00  1.50000000e+00  7.60925199e-01  7.29814920e-01  3.11102791e-02 
 2.46161930e-05 -0.00000000e+00  1.50000000e+00  7.60910231e-01  7.29829687e-01  3.10805443e-02 
 2.46162954e-05 -0.00000000e+00  1.50000000e+00  7.60880296e-01  7.29859222e-01  3.10210742e-02 
 2.46165002e-05 -0.00000000e+00  1.50000000e+00  7.60820430e-01  7.29918299e-01  3.09021311e-02 
 2.46169098e-05 -0.00000000e+00  1.50000000e+00  7.60700716e-01  7.30036482e-01  3.06642340e-02 
 2.46177290e-05 -0.00000000e+00  1.50000000e+00  7.60461316e-01  7.30272917e-01  3.01883989e-02 
 2.46178884e-05 -0.00000000e+00  1.50000000e+00  7.60414736e-01  7.30318932e-01  3.00958047e-02 
 2.46179384e-05 -0.00000000e+00  1.50000000e+00  7.60400125e-01  7.30333366e-01  3.00667595e-02 
 2.46179548e-05 -0.00000000e+00  1.50000000e+00  7.60395338e-01  7.30338096e-01  3.00572420e-02 
 2.46179876e-05 -0.00000000e+00  1.50000000e+00  7.60385762e-01  7.30347555e-01  3.00382069e-02 
 2.46180531e-05 -0.00000000e+00  1.50000000e+00  7.60366611e-01  7.30366474e-01  3.00001365e-02 
 2.46181842e-05 -0.00000000e+00  1.50000000e+00  7.60328307e-01  7.30404312e-01  2.99239947e-02 
 2.46184463e-05 -0.00000000e+00  1.50000000e+00  7.60251695e-01  7.30479988e-01  2.97717074e-02 
 2.46189706e-05 -0.00000000e+00  1.50000000e+00  7.60098449e-01  7.30631329e-01  2.94671197e-02 
 2.46200192e-05 -0.00000000e+00  1.50000000e+00  7.59791882e-01  7.30933981e-01  2.88579011e-02 
 2.46221163e-05 -0.00000000e+00  1.50000000e+00  7.59178695e-01  7.31539301e-01  2.76393944e-02 
 2.46250000e-05 -0.00000000e+00  1.50000000e+00  7.58335944e-01  7.32371768e-01  2.59641762e-02 
 2.46250010e-05 -0.00000000e+00  1.50000000e+00  7.58335652e-01  7.32372056e-01  2.59635953e-02 
 2.46250030e-05 -0.00000000e+00  1.50000000e+00  7.58335067e-01  7.32372634e-01  2.59624335e-02 
 2.46250070e-05 -0.00000000e+00  1.50000000e+00  7.58333899e-01  7.32373789e-01  2.59601100e-02 
 2.46250100e-05 -0.00000000e+00  1.50000000e+00  7.58333022e-01  7.32374655e-01  2.59583673e-02 
 2.46250108e-05 -0.00000000e+00  1.50000000e+00  7.58332788e-01  7.32374886e-01  2.59579026e-02 
 2.46250124e-05 -0.00000000e+00  1.50000000e+00  7.58332321e-01  7.32375348e-01  2.59569732e-02 
 2.46250156e-05 -0.00000000e+00  1.50000000e+00  7.58331386e-01  7.32376272e-01  2.59551144e-02 
 2.46250220e-05 -0.00000000e+00  1.50000000e+00  7.58329516e-01  7.32378120e-01  2.59513967e-02 
 2.46250348e-05 -0.00000000e+00  1.50000000e+00  7.58325777e-01  7.32381815e-01  2.59439615e-02 
 2.46250604e-05 -0.00000000e+00  1.50000000e+00  7.58318298e-01  7.32389207e-01  2.59290909e-02 
 2.46251116e-05 -0.00000000e+00  1.50000000e+00  7.58303340e-01  7.32403989e-01  2.58993501e-02 
 2.46252140e-05 -0.00000000e+00  1.50000000e+00  7.58273424e-01  7.32433555e-01  2.58398693e-02 
 2.46254188e-05 -0.00000000e+00  1.50000000e+00  7.58213599e-01  7.32492688e-01  2.57209112e-02 
 2.46258284e-05 -0.00000000e+00  1.50000000e+00  7.58093978e-01  7.32610968e-01  2.54830099e-02 
 2.46265570e-05 -0.00000000e+00  1.50000000e+00  7.57881277e-01  7.32821391e-01  2.50598865e-02 
 2.46266389e-05 -0.00000000e+00  1.50000000e+00  7.57857369e-01  7.32845051e-01  2.50123179e-02 
 2.46268028e-05 -0.00000000e+00  1.50000000e+00  7.57809555e-01  7.32892372e-01  2.49171834e-02 
 2.46268070e-05 -0.00000000e+00  1.50000000e+00  7.57808318e-01  7.32893596e-01  2.49147214e-02 
 2.46268155e-05 -0.00000000e+00  1.50000000e+00  7.57805843e-01  7.32896045e-01  2.49097976e-02 
 2.46268324e-05 -0.00000000e+00  1.50000000e+00  7.57800894e-01  7.32900944e-01  2.48999499e-02 
 2.46268570e-05 -0.00000000e+00  1.50000000e+00  7.57793726e-01  7.32908037e-01  2.48856895e-02 
 2.46268604e-05 -0.00000000e+00  1.50000000e+00  7.57792736e-01  7.32909017e-01  2.48837200e-02 
 2.46268672e-05 -0.00000000e+00  1.50000000e+00  7.57790757e-01  7.32910976e-01  2.48797809e-02 
 2.46268807e-05 -0.00000000e+00  1.50000000e+00  7.57786797e-01  7.32914894e-01  2.48719029e-02 
 2.46269070e-05 -0.00000000e+00  1.50000000e+00  7.57779135e-01  7.32922477e-01  2.48566579e-02 
 2.46269097e-05 -0.00000000e+00  1.49592960e+00  7.57778342e-01  7.32923260e-01  2.48550823e-02 
 2.46269151e-05 -0.00000000e+00  1.48778880e+00  7.57776759e-01  7.32924828e-01  2.48519312e-02 
 2.46269260e-05 -0.00000000e+00  1.47150720e+00  7.57773591e-01  7.32927963e-01  2.48456288e-02 
 2.46269477e-05 -0.00000000e+00  1.43894400e+00  7.57767257e-01  7.32934233e-01  2.48330242e-02 
 2.46269570e-05 -0.00000000e+00  1.42500000e+00  7.57764545e-01  7.32936918e-01  2.48276268e-02 
 2.46269613e-05  6.51263998e-03  1.41848736e+00  7.57763279e-01  7.32938173e-01  2.48251059e-02 
 2.46269700e-05  1.95379199e-02  1.40546208e+00  7.57760745e-01  7.32940681e-01  2.48200641e-02 
 2.46269874e-05  4.55884798e-02  1.37941152e+00  7.57755677e-01  7.32945697e-01  2.48099805e-02 
 2.46270221e-05  9.76895996e-02  1.32731040e+00  7.57745542e-01  7.32955728e-01  2.47898136e-02 
 2.46270916e-05  2.01891839e-01  1.22310816e+00  7.57725271e-01  7.32975790e-01  2.47494803e-02 
 2.46272305e-05  4.10296318e-01  1.01470368e+00  7.57684730e-01  7.33015913e-01  2.46688164e-02 
 2.46275084e-05  8.27105277e-01  5.97894723e-01  7.57603650e-01  7.33096151e-01  2.45074993e-02 
 2.46277923e-05  1.25293506e+00  1.72064939e-01  7.57520820e-01  7.33178113e-01  2.43427065e-02 
 2.46279767e-05  1.50000000e+00 -0.00000000e+00  7.57467022e-01  7.33231339e-01  2.42356831e-02 
 2.46281361e-05  1.50000000e+00 -0.00000000e+00  7.57420515e-01  7.33277347e-01  2.41431683e-02 
 2.46283060e-05  1.50000000e+00 -0.00000000e+00  7.57370942e-01  7.33326386e-01  2.40445562e-02 
 2.46284639e-05  1.50000000e+00 -0.00000000e+00  7.57324883e-01  7.33371945e-01  2.39529381e-02 
 2.46287796e-05  1.50000000e+00 -0.00000000e+00  7.57232772e-01  7.33463052e-01  2.37697197e-02 
 2.46291617e-05  1.50000000e+00 -0.00000000e+00  7.57121309e-01  7.33573307e-01  2.35480014e-02 
 2.46297371e-05  1.50000000e+00 -0.00000000e+00  7.56953557e-01  7.33739299e-01  2.32142580e-02 
 2.46305551e-05  1.50000000e+00 -0.00000000e+00  7.56715224e-01  7.33975299e-01  2.27399252e-02 
 2.46321857e-05  1.50000000e+00 -0.00000000e+00  7.56240609e-01  7.34445499e-01  2.17951099e-02 
 2.46339386e-05  1.50000000e+00 -0.00000000e+00  7.55730887e-01  7.34950345e-01  2.07805420e-02 
 2.46339396e-05  1.50000000e+00 -0.00000000e+00  7.55730597e-01  7.34950633e-01  2.07799636e-02 
 2.46339416e-05  1.50000000e+00 -0.00000000e+00  7.55730015e-01  7.34951209e-01  2.07788066e-02 
 2.46339456e-05  1.50000000e+00 -0.00000000e+00  7.55728853e-01  7.34952360e-01  2.07764927e-02 
 2.46339486e-05  1.50000000e+00 -0.00000000e+00  7.55727981e-01  7.34953223e-01  2.07747573e-02 
 2.46339494e-05  1.50000000e+00 -0.00000000e+00  7.55727748e-01  7.34953454e-01  2.07742946e-02 
 2.46339510e-05  1.50000000e+00 -0.00000000e+00  7.55727283e-01  7.34953914e-01  2.07733690e-02 
 2.46339542e-05  1.50000000e+00 -0.00000000e+00  7.55726353e-01  7.34954835e-01  2.07715179e-02 
 2.46339606e-05  1.50000000e+00 -0.00000000e+00  7.55724493e-01  7.34956677e-01  2.07678158e-02 
 2.46339734e-05  1.50000000e+00 -0.00000000e+00  7.55720773e-01  7.34960362e-01  2.07604115e-02 
 2.46339990e-05  1.50000000e+00 -0.00000000e+00  7.55713333e-01  7.34967730e-01  2.07456031e-02 
 2.46340502e-05  1.50000000e+00 -0.00000000e+00  7.55698452e-01  7.34982465e-01  2.07159873e-02 
 2.46341526e-05  1.50000000e+00 -0.00000000e+00  7.55668692e-01  7.35011934e-01  2.06567589e-02 
 2.46343574e-05  1.50000000e+00 -0.00000000e+00  7.55609177e-01  7.35070861e-01  2.05383157e-02 
 2.46347670e-05  1.50000000e+00 -0.00000000e+00  7.55490169e-01  7.35188686e-01  2.03014838e-02 
 2.46355862e-05  1.50000000e+00 -0.00000000e+00  7.55252274e-01  7.35424230e-01  1.98280433e-02 
 2.46357956e-05  1.50000000e+00 -0.00000000e+00  7.55191492e-01  7.35484419e-01  1.97070728e-02 
