time,vinp,vinn,voutp,voutn,vout
1.394833649999999977e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.051243729999999932e+00,4.778716729999999968e-01,5.733720570000000460e-01
1.394838560000000043e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.051250589999999985e+00,4.778665200000000168e-01,5.733840700000000234e-01
1.394839100000000054e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.051251350000000029e+00,4.778659499999999838e-01,5.733853970000000189e-01
1.394840190000000069e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.051252859999999956e+00,4.778648120000000277e-01,5.733880510000000097e-01
1.394842359999999936e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.051255889999999971e+00,4.778625340000000055e-01,5.733933599999999631e-01
1.394843560000000054e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.051257569999999975e+00,4.778612740000000025e-01,5.733962959999999720e-01
1.394843989999999962e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.051258180000000042e+00,4.778608189999999922e-01,5.733973580000000236e-01
1.394844859999999941e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.051259390000000016e+00,4.778599079999999999e-01,5.733994810000000442e-01
1.394846600000000070e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.051261809999999963e+00,4.778580860000000152e-01,5.734037269999999742e-01
1.394850069999999994e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.051266660000000019e+00,4.778544430000000176e-01,5.734122189999999453e-01
1.394857020000000006e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.051276359999999910e+00,4.778471579999999941e-01,5.734292010000000550e-01
1.394870910000000036e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.051295749999999973e+00,4.778325909999999732e-01,5.734631550000000022e-01
1.394898699999999920e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.051334500000000061e+00,4.778034729999999786e-01,5.735310279999999983e-01
1.394954270000000033e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.051411920000000055e+00,4.777452950000000143e-01,5.736666299999999552e-01
1.395065420000000084e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.051566439999999991e+00,4.776291750000000169e-01,5.739372640000000025e-01
1.395287720000000015e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.051874200000000092e+00,4.773978779999999977e-01,5.744763210000000120e-01
1.395536709999999991e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.052217029999999998e+00,4.771402940000000203e-01,5.750767390000000034e-01
1.395536809999999931e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.052217170000000035e+00,4.771401909999999913e-01,5.750769799999999599e-01
1.395537009999999979e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.052217450000000110e+00,4.771399849999999887e-01,5.750774610000000120e-01
1.395537410000000074e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.052217989999999936e+00,4.771395720000000118e-01,5.750784220000000335e-01
1.395537710000000061e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.052218410000000048e+00,4.771392629999999802e-01,5.750791429999999593e-01
1.395537790000000013e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.052218520000000046e+00,4.771391799999999961e-01,5.750793360000000520e-01
1.395537949999999916e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.052218740000000041e+00,4.771390149999999997e-01,5.750797199999999609e-01
1.395538270000000060e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.052219170000000092e+00,4.771386850000000068e-01,5.750804900000000552e-01
1.395538910000000010e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.052220050000000073e+00,4.771380250000000212e-01,5.750820279999999673e-01
1.395540190000000079e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.052221810000000035e+00,4.771367049999999943e-01,5.750851049999999853e-01
1.395542750000000048e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.052225320000000020e+00,4.771340660000000233e-01,5.750912590000000213e-01
1.395547869999999986e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.052232349999999927e+00,4.771287869999999987e-01,5.751035650000000388e-01
1.395558110000000032e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.052246400000000026e+00,4.771182310000000037e-01,5.751281740000000475e-01
1.395578589999999953e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.052274500000000002e+00,4.770971270000000097e-01,5.751773730000000473e-01
1.395619549999999966e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.052330659999999973e+00,4.770549519999999766e-01,5.752757040000000544e-01
1.395701469999999991e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.052442820000000001e+00,4.769707280000000105e-01,5.754720939999999896e-01
1.395722409999999972e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.052471460000000025e+00,4.769492260000000039e-01,5.755222370000000476e-01
1.395727409999999983e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.052478299999999978e+00,4.769440930000000134e-01,5.755342060000000481e-01
1.395729050000000003e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.052480539999999909e+00,4.769424110000000105e-01,5.755381280000000377e-01
1.395732330000000042e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.052485019999999993e+00,4.769390479999999766e-01,5.755459710000000451e-01
1.395738879999999958e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.052493979999999940e+00,4.769323220000000196e-01,5.755616559999999771e-01
1.395751989999999954e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.052511889999999894e+00,4.769188730000000209e-01,5.755930190000000390e-01
1.395778199999999951e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.052547710000000025e+00,4.768919870000000172e-01,5.756557190000000102e-01
1.395830629999999939e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.052619270000000107e+00,4.768382589999999865e-01,5.757810119999999809e-01
1.395935489999999916e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.052762159999999891e+00,4.767309770000000002e-01,5.760311849999999456e-01
1.396145210000000038e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053047049999999984e+00,4.765170859999999786e-01,5.765299640000000059e-01
1.396428569999999966e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053430279999999941e+00,4.762294269999999830e-01,5.772008549999999572e-01
1.396428670000000074e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053430419999999978e+00,4.762293260000000084e-01,5.772010910000000550e-01
1.396428869999999953e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053430689999999892e+00,4.762291240000000037e-01,5.772015630000000286e-01
1.396429270000000049e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053431229999999941e+00,4.762287190000000225e-01,5.772025079999999475e-01
1.396429570000000036e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053431629999999952e+00,4.762284150000000160e-01,5.772032160000000189e-01
1.396429649999999987e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053431739999999950e+00,4.762283339999999754e-01,5.772034050000000027e-01
1.396429810000000059e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053431950000000006e+00,4.762281720000000051e-01,5.772037829999999703e-01
1.396430130000000034e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053432389999999996e+00,4.762278480000000092e-01,5.772045380000000447e-01
1.396430769999999984e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053433250000000099e+00,4.762272000000000172e-01,5.772060500000000260e-01
1.396432050000000053e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053434980000000021e+00,4.762259050000000049e-01,5.772090720000000452e-01
1.396434610000000022e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053438429999999926e+00,4.762233129999999814e-01,5.772151159999999726e-01
1.396439729999999960e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053445329999999958e+00,4.762181309999999890e-01,5.772272040000000493e-01
1.396449970000000006e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053459139999999961e+00,4.762077679999999757e-01,5.772513759999999827e-01
1.396470449999999927e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053486750000000027e+00,4.761870469999999744e-01,5.772997079999999670e-01
1.396511409999999940e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053541950000000060e+00,4.761456299999999864e-01,5.773963229999999891e-01
1.396584270000000050e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053640059999999989e+00,4.760720350000000045e-01,5.775680239999999577e-01
1.396592459999999986e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053651080000000073e+00,4.760637670000000266e-01,5.775873150000000456e-01
1.396608850000000021e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053673129999999958e+00,4.760472330000000141e-01,5.776258920000000296e-01
1.396609269999999935e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053673700000000046e+00,4.760468059999999890e-01,5.776268900000000039e-01
1.396610119999999927e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053674840000000001e+00,4.760459499999999955e-01,5.776288859999999525e-01
1.396611820000000079e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053677119999999912e+00,4.760442389999999802e-01,5.776328790000000435e-01
1.396614269999999946e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053680420000000062e+00,4.760417610000000077e-01,5.776386610000000532e-01
1.396614610000000078e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053680879999999931e+00,4.760414190000000212e-01,5.776394590000000218e-01
1.396615290000000004e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053681789999999951e+00,4.760407340000000209e-01,5.776410560000000416e-01
1.396616650000000024e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053683619999999932e+00,4.760393649999999921e-01,5.776442499999999702e-01
1.396619360000000072e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053687269999999954e+00,4.760366280000000172e-01,5.776506380000000496e-01
1.396624269999999968e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053693870000000032e+00,4.760316729999999885e-01,5.776622000000000146e-01
1.396624809999999979e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053694600000000037e+00,4.760311249999999994e-01,5.776634769999999808e-01
1.396625899999999994e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053696060000000045e+00,4.760300299999999929e-01,5.776660319999999960e-01
1.396628070000000030e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053698980000000063e+00,4.760278399999999799e-01,5.776711420000000263e-01
1.396629269999999979e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053700599999999987e+00,4.760266289999999789e-01,5.776739680000000376e-01
1.396629710000000050e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053701180000000015e+00,4.760261909999999874e-01,5.776749899999999993e-01
1.396630570000000036e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053702350000000010e+00,4.760253150000000044e-01,5.776770340000000337e-01
1.396632309999999995e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053704680000000060e+00,4.760235640000000101e-01,5.776811210000000196e-01
1.396635779999999919e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053709360000000039e+00,4.760200600000000226e-01,5.776892949999999916e-01
1.396642729999999931e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053718699999999897e+00,4.760130539999999910e-01,5.777056419999999637e-01
1.396656619999999961e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053737380000000057e+00,4.759990450000000095e-01,5.777383310000000494e-01
1.396684410000000014e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053774720000000054e+00,4.759710340000000151e-01,5.778036890000000092e-01
1.396739989999999952e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053849370000000008e+00,4.759150460000000082e-01,5.779343230000000275e-01
1.396851140000000003e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.053998479999999960e+00,4.758031990000000100e-01,5.781952830000000043e-01
1.397073429999999940e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.054296069999999919e+00,4.755799849999999829e-01,5.787160879999999619e-01
1.397322430000000080e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.054628550000000109e+00,4.753306620000000149e-01,5.792978920000000365e-01
1.397322530000000019e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.054628689999999924e+00,4.753305620000000120e-01,5.792981259999999688e-01
1.397322730000000067e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.054628949999999898e+00,4.753303620000000063e-01,5.792985920000000011e-01
1.397323129999999993e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.054629489999999947e+00,4.753299619999999948e-01,5.792995260000000091e-01
1.397323429999999980e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.054629889999999959e+00,4.753296619999999861e-01,5.793002259999999737e-01
1.397323509999999932e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.054629990000000017e+00,4.753295819999999727e-01,5.793004120000000423e-01
1.397323670000000004e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.054630210000000012e+00,4.753294220000000014e-01,5.793007850000000403e-01
1.397323989999999979e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.054630629999999902e+00,4.753291020000000033e-01,5.793015320000000079e-01
1.397324629999999929e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.054631490000000005e+00,4.753284629999999789e-01,5.793030249999999715e-01
1.397325909999999998e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.054633190000000109e+00,4.753271829999999865e-01,5.793060119999999813e-01
1.397328469999999967e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.054636609999999974e+00,4.753246239999999734e-01,5.793119839999999465e-01
1.397333590000000074e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.054643430000000048e+00,4.753195049999999755e-01,5.793239289999999597e-01
1.397343829999999951e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.054657090000000075e+00,4.753092700000000059e-01,5.793478180000000144e-01
1.397364310000000042e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.054684390000000027e+00,4.752888009999999830e-01,5.793955870000000452e-01
1.397405270000000054e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.054738979999999993e+00,4.752478789999999842e-01,5.794910989999999540e-01
1.397487190000000079e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.054848110000000005e+00,4.751660870000000148e-01,5.796820219999999635e-01
1.397503130000000049e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.054869339999999989e+00,4.751501799999999776e-01,5.797191560000000132e-01
1.397508130000000060e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.054875989999999986e+00,4.751451910000000223e-01,5.797308030000000167e-01
1.397509770000000080e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.054878170000000059e+00,4.751435560000000224e-01,5.797346190000000066e-01
1.397513039999999956e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.054882539999999924e+00,4.751402860000000228e-01,5.797422519999999579e-01
1.397519600000000036e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.054891259999999997e+00,4.751337480000000224e-01,5.797575160000000283e-01
1.397532700000000037e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.054908710000000083e+00,4.751206709999999944e-01,5.797880429999999752e-01
1.397558920000000028e-05,-0.000000000000000000e+00,1.500000000000000000e+00,1.054943610000000032e+00,4.750945220000000191e-01,5.798490880000000125e-01
